date,game_pk,batter,name,team,matchup,slot,p_hit,hit_odds,no_hit_odds,actual_hit,yes_cents
2026-06-24,822965,695600,Carter Jensen,KC,KC @ TB,1,0.6508,,,1,
2026-06-24,822965,686681,Michael Massey,KC,KC @ TB,5,0.6492,,,1,
2026-06-24,824018,683002,Gunnar Henderson,BAL,BAL @ LAA,2,0.6492,,,0,
2026-06-24,822798,665161,Jeremy Peña,HOU,HOU @ TOR,3,0.6492,,,1,
2026-06-24,823691,621439,Byron Buxton,MIN,LAD @ MIN,2,0.6491,,,0,
2026-06-24,823208,805811,Bryce Eldridge,SF,ATH @ SF,2,0.6491,,,0,
2026-06-24,822965,521692,Salvador Pérez,KC,KC @ TB,4,0.6491,,,0,
2026-06-24,822719,695734,Daylen Lile,WSH,PHI @ WSH,5,0.6491,,,1,
2026-06-24,823367,686527,Dominic Canzone,SEA,SEA @ PIT,6,0.6482,,,0,
2026-06-24,822798,662139,Daulton Varsho,TOR,HOU @ TOR,5,0.6475,,,1,
2026-06-24,823208,656305,Matt Chapman,SF,ATH @ SF,1,0.6475,,,0,
2026-06-24,824341,694249,Cole Carrigg,COL,BOS @ COL,5,0.6475,,,1,
2026-06-24,823691,605141,Mookie Betts,LAD,LAD @ MIN,4,0.6467,,,1,
2026-06-24,824018,621493,Taylor Ward,BAL,BAL @ LAA,1,0.6467,,,1,
2026-06-24,824500,667472,Dane Myers,CIN,MIL @ CIN,3,0.6467,,,0,
2026-06-24,823367,664040,Brandon Lowe,PIT,SEA @ PIT,2,0.6467,,,1,
2026-06-24,823691,807712,Luke Keaschall,MIN,LAD @ MIN,1,0.6467,,,0,
2026-06-24,823284,592518,Manny Machado,SD,ATL @ SD,3,0.6467,,,0,
2026-06-24,823691,518692,Freddie Freeman,LAD,LAD @ MIN,3,0.6465,,,1,
2026-06-24,823367,663728,Cal Raleigh,SEA,SEA @ PIT,2,0.6463,-156.0,163.0,1,61.0
2026-06-24,822798,670623,Isaac Paredes,HOU,HOU @ TOR,4,0.6457,,,1,
2026-06-24,824341,678011,Anthony Seigler,BOS,BOS @ COL,6,0.6455,,,1,
2026-06-24,823850,607043,Brandon Nimmo,TEX,TEX @ MIA,4,0.6449,-163.0,186.0,0,62.0
2026-06-24,824500,686217,Sal Frelick,MIL,MIL @ CIN,7,0.6432,,,1,
2026-06-24,822798,672386,Alejandro Kirk,TOR,HOU @ TOR,6,0.6425,,,0,
2026-06-24,823041,699625,Jimmy Crooks,STL,AZ @ STL,4,0.6423,,,0,
2026-06-24,823611,701807,Carson Benge,NYM,CHC @ NYM,1,0.6423,,,1,
2026-06-24,822798,672960,Kazuma Okamoto,TOR,HOU @ TOR,4,0.6423,,,0,
2026-06-24,824583,690984,Petey Halpin,CLE,CLE @ CWS,3,0.6416,,,1,
2026-06-24,823041,691026,Masyn Winn,STL,AZ @ STL,6,0.6408,,,1,
2026-06-24,824259,502671,Paul Goldschmidt,NYY,NYY @ DET,1,0.6407,,,1,
2026-06-24,823850,669364,Xavier Edwards,MIA,TEX @ MIA,1,0.6407,,,1,
2026-06-24,823367,656811,Ryan O'Hearn,PIT,SEA @ PIT,5,0.6399,,,1,
2026-06-24,824341,664983,Jake Mccarthy,COL,BOS @ COL,6,0.6398,,,1,
2026-06-24,823691,681624,Andy Pages,LAD,LAD @ MIN,2,0.6383,,,0,
2026-06-24,823613,681909,Justin Dean,CHC,CHC @ NYM,2,0.6372,,,1,
2026-06-24,823367,641487,J. P. Crawford,SEA,SEA @ PIT,1,0.6356,,,1,
2026-06-24,822965,691406,Junior Caminero,TB,KC @ TB,3,0.6356,,,0,
2026-06-24,823208,701762,Nick Kurtz,ATH,ATH @ SF,2,0.6356,-156.0,170.0,0,61.0
2026-06-24,823208,642715,Willy Adames,SF,ATH @ SF,5,0.634,,,0,
2026-06-24,822965,676356,Jonny Deluca,TB,KC @ TB,2,0.634,,,1,
2026-06-24,824341,655316,Andruw Monasterio,BOS,BOS @ COL,7,0.6339,,,1,
2026-06-24,823611,663538,Nico Hoerner,CHC,CHC @ NYM,6,0.633,,,1,
2026-06-24,823691,686797,Brooks Lee,MIN,LAD @ MIN,7,0.6321,,,1,
2026-06-24,824259,700250,Ben Rice,NYY,NYY @ DET,2,0.6317,,,1,
2026-06-24,823284,621566,Matt Olson,ATL,ATL @ SD,4,0.6315,,,1,
2026-06-24,822719,687282,Gabriel Rincones Jr.,PHI,PHI @ WSH,7,0.6315,,,1,
2026-06-24,823691,669242,Tommy Edman,LAD,LAD @ MIN,7,0.6314,,,0,
2026-06-24,824018,665750,Leody Taveras,BAL,BAL @ LAA,3,0.6314,,,0,
2026-06-24,824583,691019,Kyle Teel,CWS,CLE @ CWS,4,0.6314,,,1,
2026-06-24,823850,592626,Joc Pederson,TEX,TEX @ MIA,1,0.63,,,1,
2026-06-24,823367,699013,Esmerlyn Valdez,PIT,SEA @ PIT,1,0.6291,,,1,
2026-06-24,824500,695490,Edwin Arroyo,CIN,MIL @ CIN,1,0.6289,,,1,
2026-06-24,823850,665052,Griffin Conine,MIA,TEX @ MIA,5,0.6289,,,1,
2026-06-24,824018,624585,Jorge Soler,LAA,BAL @ LAA,4,0.627,,,1,
2026-06-24,824341,664954,Brett Sullivan,COL,BOS @ COL,7,0.6267,,,0,
2026-06-24,823611,683737,Michael Busch,CHC,CHC @ NYM,5,0.6263,,,1,
2026-06-24,822798,676694,Jake Meyers,HOU,HOU @ TOR,5,0.6257,,,0,
2026-06-24,823611,608324,Alex Bregman,CHC,CHC @ NYM,4,0.6257,-170.0,178.0,0,63.0
2026-06-24,822719,592663,J. T. Realmuto,PHI,PHI @ WSH,6,0.6257,,,0,
2026-06-24,822965,666018,Jonathan Aranda,TB,KC @ TB,5,0.6257,,,1,
2026-06-24,824341,696100,Hunter Goodman,COL,BOS @ COL,4,0.6257,,,0,
2026-06-24,823850,681715,Heriberto Hernandez,MIA,TEX @ MIA,4,0.6232,,,0,
2026-06-24,824500,668930,Brice Turang,MIL,MIL @ CIN,3,0.6231,,,1,
2026-06-24,822965,695506,Jac Caglianone,KC,KC @ TB,3,0.6229,,,0,
2026-06-24,823613,691718,Pete Crow-Armstrong,CHC,CHC @ NYM,1,0.6229,-186.0,194.0,1,65.0
2026-06-24,823850,673962,Josh Jung,TEX,TEX @ MIA,3,0.6221,,,0,
2026-06-24,823850,694671,Wyatt Langford,TEX,TEX @ MIA,2,0.6207,,,1,
2026-06-24,823041,691458,Blaze Jordan,STL,AZ @ STL,8,0.6206,,,1,
2026-06-24,823691,571970,Max Muncy,LAD,LAD @ MIN,5,0.6206,,,1,
2026-06-24,823208,646240,Rafael Devers,SF,ATH @ SF,4,0.6206,-156.0,170.0,1,61.0
2026-06-24,823691,656577,Alex Jackson,MIN,LAD @ MIN,5,0.617,,,0,
2026-06-24,823284,701538,Jackson Merrill,SD,ATL @ SD,5,0.6145,,,0,
2026-06-24,822719,678554,Curtis Mead,WSH,PHI @ WSH,7,0.6145,,,1,
2026-06-24,822965,686555,Isaac Collins,KC,KC @ TB,6,0.6137,,,1,
2026-06-24,823284,609280,Miguel Andújar,SD,ATL @ SD,6,0.6125,,,0,
2026-06-24,822965,668723,Ryan Vilade,TB,KC @ TB,4,0.612,,,0,
2026-06-24,823367,695257,Billy Cook,PIT,SEA @ PIT,3,0.612,,,0,
2026-06-24,823613,620443,Luis Torrens,NYM,CHC @ NYM,9,0.611,,,0,
2026-06-24,824583,682177,Daniel Schneemann,CLE,CLE @ CWS,7,0.6095,,,0,
2026-06-24,824500,663368,Blake Perkins,MIL,MIL @ CIN,6,0.6095,,,0,
2026-06-24,823284,663586,Austin Riley,ATL,ATL @ SD,5,0.6087,,,0,
2026-06-24,823611,682626,Francisco Álvarez,NYM,CHC @ NYM,6,0.6078,,,1,
2026-06-24,824583,696135,Kahlil Watson,CLE,CLE @ CWS,6,0.6078,,,1,
2026-06-24,823041,678489,Jorge Barrosa,AZ,AZ @ STL,6,0.6078,,,0,
2026-06-24,823041,663457,Lars Nootbaar,STL,AZ @ STL,7,0.6078,,,1,
2026-06-24,822798,514888,José Altuve,HOU,HOU @ TOR,1,0.6075,,,0,
2026-06-24,822965,810938,Ben Williamson,TB,KC @ TB,6,0.6055,,,0,
2026-06-24,823691,660271,Shohei Ohtani,LAD,LAD @ MIN,1,0.6034,,,1,
2026-06-24,824259,701678,Hao-Yu Lee,DET,NYY @ DET,6,0.6019,,,1,
2026-06-24,823850,677649,Ezequiel Duran,TEX,TEX @ MIA,6,0.6019,,,0,
2026-06-24,824259,665862,Jazz Chisholm,NYY,NYY @ DET,6,0.6018,,,0,
2026-06-24,824259,679529,Spencer Torkelson,DET,NYY @ DET,5,0.6017,,,1,
2026-06-24,824018,694212,Samuel Basallo,BAL,BAL @ LAA,5,0.6004,,,1,
2026-06-24,823611,608348,Carson Kelly,CHC,CHC @ NYM,7,0.6004,,,1,
2026-06-24,823850,669065,Kyle Stowers,MIA,TEX @ MIA,3,0.5978,,,1,
2026-06-24,823850,696030,Alejandro Osuna,TEX,TEX @ MIA,7,0.5978,,,1,
2026-06-24,822798,676914,Davis Schneider,TOR,HOU @ TOR,7,0.5968,,,0,
2026-06-24,824259,682985,Riley Greene,DET,NYY @ DET,4,0.5968,,,1,
2026-06-24,824018,624413,Pete Alonso,BAL,BAL @ LAA,4,0.5968,,,1,
2026-06-24,823208,671732,Lawrence Butler,ATH,ATH @ SF,7,0.5955,,,0,
2026-06-24,823284,669392,Samad Taylor,SD,ATL @ SD,2,0.594,,,1,
2026-06-24,823613,673548,Seiya Suzuki,CHC,CHC @ NYM,4,0.5919,,,0,
2026-06-24,823850,669394,Jake Burger,TEX,TEX @ MIA,5,0.5908,,,1,
2026-06-24,823613,676572,Eric Wagaman,NYM,CHC @ NYM,6,0.5908,,,0,
2026-06-24,823367,682848,Endy Rodríguez,PIT,SEA @ PIT,6,0.5908,,,1,
2026-06-24,824259,676609,José Caballero,NYY,NYY @ DET,7,0.5908,,,0,
2026-06-24,824583,695657,Colson Montgomery,CWS,CLE @ CWS,5,0.5905,,,1,
2026-06-24,822719,596117,Garrett Stubbs,PHI,PHI @ WSH,8,0.5886,,,0,
2026-06-24,822965,657041,Lane Thomas,KC,KC @ TB,7,0.5862,,,0,
2026-06-24,823691,668904,Royce Lewis,MIN,LAD @ MIN,6,0.5849,,,1,
2026-06-24,824259,701162,Ben Malgeri,DET,NYY @ DET,7,0.5849,,,0,
2026-06-24,823208,682674,Victor Bericoto,SF,ATH @ SF,7,0.5848,,,1,
2026-06-24,823041,545121,Ildemaro Vargas,AZ,AZ @ STL,8,0.5848,,,1,
2026-06-24,824500,641343,Jake Bauers,MIL,MIL @ CIN,5,0.584,,,1,
2026-06-24,822798,701358,Cam Smith,HOU,HOU @ TOR,7,0.584,,,0,
2026-06-24,824583,656413,Stuart Fairchild,CLE,CLE @ CWS,5,0.584,,,0,
2026-06-24,823613,664023,Ian Happ,CHC,CHC @ NYM,5,0.5839,,,1,
2026-06-24,823367,670042,Luke Raley,SEA,SEA @ PIT,7,0.5803,,,0,
2026-06-24,823284,663698,Joey Bart,ATL,ATL @ SD,7,0.5802,,,1,
2026-06-24,824018,681297,Colton Cowser,BAL,BAL @ LAA,6,0.5789,,,1,
2026-06-24,823041,694374,Tim Tawa,AZ,AZ @ STL,7,0.5789,,,0,
2026-06-24,824500,682829,Elly De La Cruz,CIN,MIL @ CIN,2,0.574,,,1,
2026-06-24,823850,665923,Esteury Ruiz,MIA,TEX @ MIA,7,0.574,,,0,
2026-06-24,823850,805300,Jakob Marsee,MIA,TEX @ MIA,6,0.5732,,,0,
2026-06-24,824500,701398,Sal Stewart,CIN,MIL @ CIN,4,0.5705,,,1,
2026-06-24,824500,668715,Spencer Steer,CIN,MIL @ CIN,5,0.5705,,,1,
2026-06-24,823284,642201,Eli White,ATL,ATL @ SD,6,0.567,,,0,
2026-06-24,823691,669743,Alex Call,LAD,LAD @ MIN,6,0.567,,,0,
2026-06-24,823367,682997,Tyler Callihan,PIT,SEA @ PIT,7,0.567,,,1,
2026-06-24,823611,668901,Mark Vientos,NYM,CHC @ NYM,4,0.567,,,0,
2026-06-24,824583,695731,Braden Montgomery,CWS,CLE @ CWS,7,0.567,,,1,
2026-06-24,824018,672724,Oswald Peraza,LAA,BAL @ LAA,7,0.567,,,0,
2026-06-24,823611,543760,Marcus Semien,NYM,CHC @ NYM,5,0.567,,,0,
2026-06-24,824018,702616,Jackson Holliday,BAL,BAL @ LAA,7,0.567,,,0,
2026-06-24,824583,805367,Chase Meidroth,CWS,CLE @ CWS,6,0.567,,,1,
2026-06-24,823367,663968,Jake Mangum,PIT,SEA @ PIT,8,0.5644,,,1,
2026-06-24,823611,676724,Jared Young,NYM,CHC @ NYM,7,0.5624,,,1,
2026-06-24,824341,657136,Connor Wong,BOS,BOS @ COL,8,0.556,,,1,
2026-06-24,824500,553993,Eugenio Suárez,CIN,MIL @ CIN,6,0.5525,,,1,
2026-06-24,822965,670764,Taylor Walls,TB,KC @ TB,7,0.5525,,,1,
2026-06-24,824500,682622,Noelvi Marte,CIN,MIL @ CIN,7,0.5525,,,0,
